Word,Polarity
مش بيرحم, Negative
حرام, Negative
حران, Negative
بدعتم, Positive
خسيس, Negative
ما عندكيش شخصيه, Negative
اسيادك, Negative
ماشاء الله, Positive
افلاس, Negative
ربنا يزيدك, Positive
في تحسن, Positive
ما خاب, Positive
خليع, Negative
احن اب, Positive
احن اخ, Positive
بدانه, Negative
الله غالب, Negative
صباحكم حب, Positive
بتتساخف, Negative
اتهمته, Negative
تشتكون, Negative
بلهاء, Negative
مضيق, Negative
منفسن, Negative
سمومك, Negative
عسول, Positive
مقموص, Negative
احن ام, Positive
وسطيه, Positive
يطلع عين, Negative
اختنق, Negative
تضربك, Negative
الواقع المرير, Negative
جلط, Negative
بيطرش, Negative
ينعل, Negative
ينعم, Positive
منفعل, Negative
ينعش, Positive
نكرهك, Negative
أسوء, Negative
نبيل, Positive
مهين, Negative
مهيب, Positive
ملتزم, Positive
نتعقب, Negative
خلوق, Positive
لا ترقي, Negative
متخلف, Negative
مهيس, Negative
اتحاكم, Negative
يتخزوق, Negative
يلجمك, Negative
حاد, Negative
نحرمو, Negative
ينسحب, Negative
محارب, Positive
والعياذ بالله, Negative
جنس, Negative
طلع عين, Negative
موتم, Negative
دهيه, Negative
نعيط, Negative
يا خبر اسود, Negative
ننتحر, Negative
سافضح, Negative
نعيم, Positive
اليله الادب, Negative
كان من الاول, Negative
بتبلطج, Negative
مضروب, Negative
اجهاض, Negative
مخترع, Positive
يوم للتاريخ, Positive
نكرمك, Positive
يسلم فمك, Positive
احباط, Negative
تقليل, Negative
حبط, Negative
نكرمه, Positive
حبس, Negative
عيونهم زايغه, Negative
ننتحل, Negative
احباب, Positive
جنن, Negative
الحمدالله, Positive
تبيح, Negative
احساس وحش, Negative
تكاتف, Positive
مفيش إحساس, Negative
افلس, Negative
ابتسم, Positive
انجزتم, Positive
متشائم, Negative
يهود, Negative
تنفضح, Negative
نميمه, Negative
داعر, Negative
عبقري, Positive
حبي, Positive
حبه, Positive
احبـك, Positive
ندعمه, Positive
جهل, Negative
ماطل, Negative
حبك, Positive
تيجي علي بالي, Positive
الثقه, Positive
يهاجم, Negative
سماح, Positive
تعتذر, Positive
بيعاير, Negative
شهوه, Negative
حسوود, Negative
يا خسارتك, Negative
جيص, Negative
معندوش احساس, Negative
اعجاب, Positive
جيد, Positive
نتعر, Negative
أعز الناس, Positive
صبور, Positive
تعيط, Negative
تعيش, Positive
تتربى في عزكم, Positive
الله ينور, Positive
يهمل, Negative
يهنئ, Positive
معجبه, Positive
تصفيه النفوس, Positive
غاضب, Negative
اعجاز, Positive
احبكم, Positive
اففف, Negative
في حفظ الله, Positive
تفرفر, Negative
تصبحوا ع سعاده, Positive
ماسر, Negative
ذمتك استك, Negative
غاشم, Negative
اعتباط, Negative
ربنا يزيد ويبارك, Positive
تعور, Negative
هربوا, Negative
مازق, Negative
مجهول, Negative
عنست, Negative
انكار, Negative
ماسخ, Negative
تفرقه, Negative
محبوس, Negative
طخين, Negative
الواسطه, Negative
بيلحس جزم, Negative
مغامره, Positive
محبوب, Positive
ابن اصول, Positive
فوق الخيال, Positive
تبكي, Negative
استهزاء, Negative
نتشل, Negative
بن باغيه, Negative
اصحاب سوابق, Negative
بيشتم , Negative
تبلد, Negative
تعنت, Negative
مظبوط, Positive
هتكرهك, Negative
مكبوت, Negative
وش السعد, Positive
سهل المنال, Negative
تحاكمك, Negative
حدق, Positive
صباح السعاده, Positive
حذر, Negative
كريم, Positive
مقهور, Negative
كريه, Negative
يستفيد, Positive
يوري, Negative
حرض, Negative
حرق, Negative
قلب عليكم المواجع, Negative
حرف, Negative
يتلسع, Negative
يورط, Negative
حرب, Negative
حرا, Positive
علي الفاضي, Negative
جدعه, Positive
مش كفايه, Negative
حرر, Positive
ينصرهم, Positive
تبا لك, Negative
حرج, Negative
خصومهم, Negative
هتموت, Negative
اتفشخ, Negative
منقوص, Negative
صح كلامك, Positive
ينصرني, Positive
محتاج يتربى, Negative
مستنقع, Negative
محتاج يتربي, Negative
نتفق, Positive
يوم حافل, Positive
دافئ, Positive
حزر, Negative
كلب العسكر, Negative
مواجع, Negative
الرداءه, Negative
اجريسف, Negative
بيظبط, Negative
مستحق, Positive
مستخب, Negative
حزن, Negative
رحمه, Positive
ضمايرهم ماتت, Negative
حاجه حلوه, Positive
عينيه مليانه, Positive
سارقو, Negative
حسد, Negative
تغرق, Negative
مبتذل, Negative
استحق, Positive
استحل, Negative
حرام عليكم, Negative
يلعن سلسفيل, Negative
انشغال, Negative
النعيم, Positive
تنديد, Negative
حشش, Negative
حشر, Negative
بيتجنن, Negative
بشتم, Negative
تهزيء, Negative
مبتسم, Positive
سليم, Positive
اصفخص, Negative
زراط, Negative
يتسحل, Negative
هلفطه, Negative
يخرب بيت جمالك, Positive
تتخطف, Negative
تهزيق, Negative
اقبح, Negative
بليد, Negative
يضيع, Negative
حضن, Positive
هع هع, Negative
يسجنو, Negative
افسدت, Negative
سليط, Negative
حلاوه, Positive
هيرحمنا, Positive
يوجع, Negative
نصتدم, Negative
تسعدك, Positive
ميحسش, Negative
اذلف, Negative
يا منتا كريم يا رب, Positive
حطم, Negative
يهين, Negative
تركيع, Negative
ربما يكرمك, Positive
ابالسه, Negative
الله يحميكم, Positive
يهيص, Negative
بلور, Positive
مستهتر, Negative
ماكنتش مبسوطه, Negative
احبطو, Negative
يهيج, Negative
حظه, Positive
معندهومش دم, Negative
انبسطتم, Positive
مش هيعبرك, Negative
اتحبست, Negative
حظر, Negative
بلوك, Negative
استحواذ, Negative
السلامه, Positive
بلوم, Negative
بيئه اوى, Negative
تيستفزك, Negative
هتنجح, Positive
حياديه, Positive
يبكي من الفرح, Positive
عناق, Positive
كراهيه, Negative
بتوع مصلحتكم, Negative
أطال الله, Positive
بلطج, Negative
النصيبه, Negative
لبسنا في الحيطه, Negative
انبهرت, Positive
نغيب, Negative
بغيظكم, Negative
عناء, Negative
مطهر, Positive
افسد, Negative
خناق, Negative
احن روح, Positive
محدش هيسال فيا, Negative
ايهانه, Negative
متدين, Positive
عناد, Negative
خمني, Negative
بتهاجمك, Negative
متفحش, Negative
عدم الالتزام, Negative
صباح الهناء, Positive
تصفيه الاذهان, Positive
افرم, Negative
كلابا, Negative
تبطل, Negative
عشقي, Positive
لوف  يو, Positive
مطمع, Negative
محدش هيسال فيك, Negative
يفضحك, Negative
بردعه, Negative
شتمتم, Negative
يتسجن, Negative
عقلاني, Positive
كلااب, Negative
تبضن, Negative
نغور, Negative
هجوم, Negative
اترحل, Negative
افرح, Positive
توضيح, Positive
مستاء, Negative
مين ده, Negative
ابو وشين, Negative
مومس, Negative
نستدرج, Negative
 متفائل, Positive
اوريجينال, Positive
تصفيه القلب, Positive
نكسرو, Negative
تعصي, Negative
معندهمش, Negative
بشاعه, Negative
بيستعدي, Negative
حبياب قلبي, Positive
تشويهه, Negative
عبره لغيرهم, Negative
اجمل الاماني, Positive
متفرق, Negative
لحسن الحظ, Positive
مستجم, Positive
اتقتل, Negative
احن قلب, Positive
يهزئ, Negative
بلطجه, Negative
تعصب, Negative
بلطجي, Negative
روحي طلعت, Negative
نغلط, Negative
افخر, Positive
خسارتك, Negative
جيت علي الجرح, Negative
يهرب, Negative
تستنكرون, Negative
فياجرا, Negative
حفز, Positive
مبرراتي , Negative
موفق, Positive
تعشق, Positive
حبايبك, Positive
ودود, Positive
يدعمني, Positive
اولالات الادب, Negative
حريه, Positive
طرطرت, Negative
حقر, Negative
حقد, Negative
تكاسل, Negative
استغل, Negative
حفظ, Positive
خورافيه, Positive
ظريف, Positive
مرتاح  البال, Positive
تحاصر, Negative
صعقت, Negative
محترمتش, Negative
تعقل, Positive
تعكر, Negative
حريق, Negative
محايد, Positive
حريف, Positive
حنخلص, Negative
هربان, Negative
نترب, Negative
تعفف, Positive
تعفن, Negative
تعفو, Positive
رقم قياسي, Positive
مبالغ فيه, Negative
تحاسب, Negative
انكشفت, Negative
كرهت, Negative
دنستم, Negative
اتقان, Positive
حلو, Positive
لديه ضمير, Positive
حمش, Positive
ماجن, Negative
يغنيلي, Positive
ايه الحلاوه دى, Positive
حقير, Negative
بظلمك, Negative
متستغلش, Negative
في الصميم, Positive
الطين بله, Negative
بتوع مصلحتهم, Negative
قلوب حجر, Negative
عميل, Negative
بينداس, Negative
ماتو, Negative
تحارب, Negative
خاب, Negative
من بقك لباب السما, Positive
نتخض, Negative
معندهاش إحساس, Negative
جننتو, Negative
عجباني, Positive
خبث, Negative
خبط, Negative
افضل, Positive
تلتزم, Positive
مطيع, Positive
ماتت, Negative
حقود, Negative
خان, Negative
بشاره, Positive
خبؤ, Negative
تفريق, Negative
خاف, Negative
احييك, Positive
شهامه, Positive
ده كلام يمثلني, Positive
عصبي, Negative
تخترق, Negative
خنتم, Negative
ندبحو, Negative
احبها, Positive
متفجر, Negative
مطوه, Negative
تعترض, Negative
افشل, Negative
يضطر, Negative
تتعظوا, Negative
غظته, Negative
دمه تقيل, Negative
ماضفتش جديد, Negative
تخوين, Negative
فاسدين, Negative
مندبه, Negative
وحشيه, Negative
هيخلع, Negative
مبارك, Positive
تخطيء, Negative
الافتراء, Negative
قذزر, Negative
جزاك الله خيرا, Positive
اله ادب, Negative
ملعلع, Positive
عريان, Negative
يانهار اسود, Negative
يابت, Negative
عنصريه, Negative
حيل, Negative
ننيكك, Negative
اباحي, Negative
اباحه, Negative
بلا هدف, Negative
ايقونه, Positive
ضحك عليا, Negative
يستخف, Negative
متحضر, Positive
يتظاهرون, Negative
واسطه, Negative
يطهر, Positive
جتك القرف, Negative
ايجابي, Positive
مبحبهمش, Negative
نحفظك, Positive
تتخاذل, Negative
اقلش, Negative
ارقي, Positive
خجل, Positive
ضحك عليك, Negative
يائس, Negative
مستميت, Negative
ابدااع, Positive
معتقليين, Negative
انبسطوا, Positive
انبسطت, Positive
كماشه, Negative
خخخ, Negative
تتعارض, Negative
تخويف, Negative
تخونو, Negative
يتفرس, Negative
خدر, Negative
